phase,rating_attribute,rating_question,rating_question_details,rating_low,rating_high,stim_file,age,gender,RL_session_notice,RL_wrong_instruction,RL_wrong_instruction_n,feedback_txt_incorrect,number_str,practice_reps,session_name,stim_csv,trial_csv,condition,left_face,right_face,rewarded_resp,correct_resp,reward_prob,pre_rating_scales_loop.thisRepN,pre_rating_scales_loop.thisTrialN,pre_rating_scales_loop.thisN,pre_rating_scales_loop.thisIndex,pre_rating_stims_loop.thisRepN,pre_rating_stims_loop.thisTrialN,pre_rating_stims_loop.thisN,pre_rating_stims_loop.thisIndex,session_loop.thisRepN,session_loop.thisTrialN,session_loop.thisN,session_loop.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,real_trials.thisRepN,real_trials.thisTrialN,real_trials.thisN,real_trials.thisIndex,post_rating_loop.thisRepN,post_rating_loop.thisTrialN,post_rating_loop.thisN,post_rating_loop.thisIndex,post_neutral_face_loop.thisRepN,post_neutral_face_loop.thisTrialN,post_neutral_face_loop.thisN,post_neutral_face_loop.thisIndex,pre_rating_scale.response,pre_rating_scale.rt,practice_response.keys,practice_response.corr,practice_response.rt,real_RL_response.keys,real_RL_response.corr,real_RL_response.rt,post_rating_scale.response,post_rating_scale.rt,participant,participant_gender,skip_practice,skip_ratings,date,expName,frameRate,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,14,114,13,,,,,,,,,,,,,,j,0,0.6419973251176998,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,15,115,88,,,,,,,,,,,,,,j,1,0.5336439337115735,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,j,f,,,,,,,,,,0,1,1,1,,,,,1,16,116,67,,,,,,,,,,,,,,f,0,0.575396936153993,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,17,117,52,,,,,,,,,,,,,,f,1,0.4837210704572499,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,f,j,,,,,,,,,,0,1,1,1,,,,,1,18,118,80,,,,,,,,,,,,,,j,0,0.5253172008087859,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,19,119,45,,,,,,,,,,,,,,f,0,0.5586446635425091,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,20,120,33,,,,,,,,,,,,,,f,0,0.525300198351033,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,21,121,36,,,,,,,,,,,,,,j,1,0.7753684489289299,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,22,122,58,,,,,,,,,,,,,,f,1,0.717030311585404,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,j,f,,,,,,,,,,0,1,1,1,,,,,1,23,123,23,,,,,,,,,,,,,,j,1,0.7421189410379156,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,24,124,6,,,,,,,,,,,,,,j,0,0.7417984600178897,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,f,j,,,,,,,,,,0,1,1,1,,,,,1,25,125,83,,,,,,,,,,,,,,j,0,0.8003601963864639,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,26,126,40,,,,,,,,,,,,,,f,0,0.7920366715406999,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,27,127,41,,,,,,,,,,,,,,j,1,0.5920045272214338,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,28,128,54,,,,,,,,,,,,,,f,1,0.6669788068393245,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,29,129,84,,,,,,,,,,,,,,j,1,0.4920202143257484,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,30,130,56,,,,,,,,,,,,,,f,1,0.5669935316545889,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,31,131,16,,,,,,,,,,,,,,j,0,0.6753825321793556,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,32,132,37,,,,,,,,,,,,,,f,0,0.700387432356365,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,33,133,65,,,,,,,,,,,,,,f,1,0.6337013893062249,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,34,134,94,,,,,,,,,,,,,,j,1,0.6001397412037477,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,35,135,30,,,,,,,,,,,,,,f,0,0.9170553983421996,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,f,j,,,,,,,,,,0,1,1,1,,,,,1,36,136,26,,,,,,,,,,,,,,f,1,0.6586758133489639,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,37,137,89,,,,,,,,,,,,,,j,1,0.5586655156221241,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,38,138,46,,,,,,,,,,,,,,j,1,0.8419916148995981,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,j,f,,,,,,,,,,0,1,1,1,,,,,1,39,139,70,,,,,,,,,,,,,,f,0,0.5502922665327787,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,40,140,9,,,,,,,,,,,,,,j,0,0.5920103015378118,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,j,f,,,,,,,,,,0,1,1,1,,,,,1,41,141,24,,,,,,,,,,,,,,f,0,0.6255581551231444,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,42,142,62,,,,,,,,,,,,,,f,1,0.6503407396376133,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,43,143,0,,,,,,,,,,,,,,f,1,0.5754155426984653,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,44,144,5,,,,,,,,,,,,,,f,1,0.6753466023365036,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,j,f,,,,,,,,,,0,1,1,1,,,,,1,45,145,69,,,,,,,,,,,,,,f,0,0.5753481743158773,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,46,146,53,,,,,,,,,,,,,,f,1,0.4169541853480041,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,f,f,,,,,,,,,,0,1,1,1,,,,,1,47,147,12,,,,,,,,,,,,,,f,1,0.6587094975402579,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,f,j,,,,,,,,,,0,1,1,1,,,,,1,48,148,25,,,,,,,,,,,,,,f,1,0.6503506845328957,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,64_vs_36,logs\sub-02\id-1358_gender-F_age-32_rewardprob-36_session-plusneu.png,logs\sub-02\id-1296_gender-F_age-23_rewardprob-64_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,49,149,93,,,,,,,,,,,,,,j,1,0.4253332087537274,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
learning,,,,,,,,,"Let op: in de eerste sessie verloor je 0.1 euro als je keus fout was, maar in deze sessie win/verlies je NIKS als je het fout hebt!",win je niks.,dat je niks wint.,(0 euro gewonnen),tweede,0,plusneu,logs\sub-02\stims_session-plusneu.csv,logs\sub-02\trials_phase-learning_session-plusneu.csv,80_vs_20,logs\sub-02\id-1295_gender-F_age-26_rewardprob-20_session-plusneu.png,logs\sub-02\id-1290_gender-F_age-23_rewardprob-80_session-plusneu.png,j,j,,,,,,,,,,0,1,1,1,,,,,1,50,150,38,,,,,,,,,,,,,,f,0,0.6336789331398904,,,02,F,False,False,2018_Oct_19_1144,pilot_RL,119.98741298707412,
